SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
UTTARAKHAND,1973,73,65.7,47.8,1.8,44.8,254.3,265.9,297.9,130.8,46.8,1.6,9.2,1239.7,138.7,94.5,948.9,57.6
UTTARAKHAND,1974,56.8,28,18.2,12.2,22.1,86.5,392.9,347.3,102.6,46.9,4.5,43.6,1161.8,84.8,52.5,929.4,95.1
UTTARAKHAND,1975,75.4,70.5,69.6,1.1,36.4,219.9,403.1,359.6,322.8,21.8,0,0,1580.3,145.8,107.1,1305.5,21.9
UTTARAKHAND,1976,12.7,58.4,31.2,22.1,40.5,87.6,269.2,328.5,129.3,5.6,0.1,1.1,986.3,71.1,93.8,814.6,6.8
UTTARAKHAND,1977,47,7.8,4.5,65.2,101.1,122,487,292.3,208.3,30.1,2.9,48.1,1416.3,54.7,170.8,1109.6,81.1
UTTARAKHAND,1978,34.6,83.1,187.3,51.2,51.8,291,414.3,528.4,324.8,16.9,43.7,4.3,2031.4,117.7,290.2,1558.5,65
UTTARAKHAND,1979,50.6,68.4,65.9,23.6,64,110.2,323.5,276.1,37.7,11.7,8.2,32.4,1072.3,119,153.5,747.5,52.3
UTTARAKHAND,1980,21.7,55.7,60.3,15.6,21.3,175,466,322.7,133.5,37.3,2.4,21.9,1333.5,77.4,97.3,1097.2,61.6
UTTARAKHAND,1981,67.6,27.8,81.3,23.7,77.4,162.1,488.1,263.5,103.1,4.6,42.1,15,1356.1,95.4,182.3,1016.7,61.7
UTTARAKHAND,1982,61.9,58.6,143.2,78.2,77.1,90.6,264,435.1,110.7,17.8,1.4,33.5,1372.1,120.5,298.5,900.4,52.7
UTTARAKHAND,1983,80.9,45.5,92.1,132.9,101,114.1,261.3,312.9,320,53.8,1.6,9.1,1525.3,126.4,326.1,1008.3,64.5
UTTARAKHAND,1984,19.6,128.9,14.6,42,27.5,300.1,359.3,237.7,173.5,3.2,2.6,30.1,1339.1,148.5,84,1070.6,35.9
UTTARAKHAND,1985,54.3,9.6,14,40.9,63.5,104.4,451.7,389.4,228.2,220.5,3,74.1,1653.7,63.9,118.4,1173.8,297.6
UTTARAKHAND,1986,3.8,68.4,85.4,70.7,149.7,141.6,418.3,281.7,155.5,61.6,13.8,63.9,1514.5,72.2,305.9,997.1,139.3
UTTARAKHAND,1987,29.8,61.7,30.3,48.8,148,55.9,190.3,261,123.9,20.2,0.2,17.1,987.3,91.5,227.1,631.1,37.5
UTTARAKHAND,1988,18.1,81.6,136.5,26.3,45.3,129.7,490.9,390.8,202,16.6,0.9,63.7,1602.4,99.7,208.1,1213.4,81.2
UTTARAKHAND,1989,91,14.7,30.3,9.9,28.5,117.9,333.4,386.6,183.5,12.3,17.3,38.2,1263.8,105.7,68.7,1021.4,67.9
UTTARAKHAND,1990,0.8,97.1,91.3,20.4,81.6,120.3,473,413.6,179.1,14.6,6.1,67.1,1564.9,97.9,193.3,1185.8,87.8
UTTARAKHAND,1991,13.2,58,52,51.6,21.2,81.8,219.8,346.7,126.4,0.5,10.1,39.4,1020.7,71.2,124.8,774.6,50.1
UTTARAKHAND,1992,71.3,32.5,46.1,2.9,31.5,117.5,254.4,385.1,152.4,9,5.4,0,1108.1,103.8,80.5,909.4,14.5
UTTARAKHAND,1993,77.1,70.3,162.8,19.8,71.7,144.7,309.4,282.3,447,1.5,7.4,0,1594.1,147.3,254.4,1183.5,8.8
UTTARAKHAND,1994,56.7,84.2,11,69.8,75.6,112.1,476.9,428.2,98,5.3,1.7,22.3,1441.7,140.9,156.4,1115.1,29.3
UTTARAKHAND,1995,98.9,123.6,79.9,41.4,34.6,138.5,358.3,430.7,282.8,5.1,2.1,20.2,1616.1,222.6,155.8,1210.2,27.5
UTTARAKHAND,1996,49.7,89.6,67.1,28.4,18.3,181.6,308.1,441.1,185.6,31.4,0.5,0,1401.4,139.4,113.8,1116.4,31.9
UTTARAKHAND,1997,42.1,14.9,31.2,90.5,56.1,129.8,290,73.3,36.4,9.9,10.8,18.5,803.4,57,177.9,529.5,39.1
UTTARAKHAND,1998,9.6,68.4,106.2,73,78.5,163.3,242.9,260,120,75.5,1.2,0,1198.6,78,257.7,786.2,76.7
UTTARAKHAND,1999,33,11.4,1.4,1.2,50.5,158.9,389,285.5,217.9,32,0.1,4.7,1185.5,44.4,53.1,1051.2,36.8
UTTARAKHAND,2000,29.9,69.4,37.9,18.1,83.3,313.9,420.1,536.1,195.3,1.1,7,0.7,1712.9,99.3,139.4,1465.4,8.8
HARYANA DELHI & CHANDIGARH,1951,8.2,0.4,33.6,11.6,9.1,21.3,56,135.4,35,0.2,27.4,0,338.2,8.7,54.2,247.7,27.7
HARYANA DELHI & CHANDIGARH,1952,8.2,17.8,12,2.6,10.8,67.1,122.5,311,1.3,0,0,3.2,556.3,26,25.3,501.9,3.2
HARYANA DELHI & CHANDIGARH,1953,39.5,1.6,0,4.1,5.9,58.9,241,154.9,48.4,0.9,0,6.6,561.9,41.1,10,503.3,7.5
HARYANA DELHI & CHANDIGARH,1954,26.1,91,10.1,0.4,3.9,26.7,152.3,45.6,136.6,43.9,0.3,0,537,117.1,14.5,361.2,44.2
HARYANA DELHI & CHANDIGARH,1955,32.8,1.9,7.7,7.3,12.7,66.1,100.3,173.1,159.3,129.4,2.8,0.6,694.1,34.7,27.7,498.8,132.8
HARYANA DELHI & CHANDIGARH,1956,16.6,3.1,25.6,0.8,2.4,50.8,239.1,159.5,19.5,131.3,4.4,0.6,653.8,19.7,28.9,468.9,136.3
HARYANA DELHI & CHANDIGARH,1957,53.2,0.2,28.9,2.8,6.9,24.4,190.6,101.6,149.6,26.6,7.7,24.7,617.2,53.4,38.7,466.2,58.9
HARYANA DELHI & CHANDIGARH,1958,4.1,0.7,5.4,1.9,4.4,17,150,182.7,273.4,21.8,1,10.6,673,4.8,11.7,623.1,33.4
HARYANA DELHI & CHANDIGARH,1959,28.4,8,3.8,0.4,13.2,25.3,103.8,163.8,102.8,16.1,19.3,0.1,484.9,36.4,17.4,395.7,35.4
HARYANA DELHI & CHANDIGARH,1960,11.3,0,24.4,4.2,1.3,33.1,249.9,339,15.6,35.2,0,8.9,722.9,11.3,30,637.5,44.1
HARYANA DELHI & CHANDIGARH,1961,40.2,29.9,0.4,4.6,11,46.2,150.1,251.4,52.4,25.8,6.6,9.2,627.9,70.2,16,500.1,41.6
HARYANA DELHI & CHANDIGARH,1962,21.1,10.4,7.7,1.3,1.5,14,144.7,111.5,189.4,0,2.9,6.5,511,31.5,10.5,459.6,9.4
HARYANA DELHI & CHANDIGARH,1963,3.1,4.1,4.4,2,3.9,40.7,55.3,307.6,85.3,0,9,6.3,521.8,7.2,10.4,488.9,15.4
HARYANA DELHI & CHANDIGARH,1964,4.7,1.5,0.9,0.4,14.6,8.8,370.7,191.5,111.2,0.6,0.1,6,710.9,6.2,15.9,682.1,6.7
HARYANA DELHI & CHANDIGARH,1965,6.2,11.5,7.3,8.6,20.4,2.1,120.3,133.3,60.9,11,0.1,0.2,381.9,17.7,36.3,316.7,11.3
HARYANA DELHI & CHANDIGARH,1966,3.3,34,6.7,1.7,45.3,128.9,98.2,312.8,69.1,6.7,1,0.2,707.7,37.3,53.7,609,7.8
HARYANA DELHI & CHANDIGARH,1967,0,2.4,43.4,0.9,13,33.1,224.3,336,96.3,7.8,13.8,68.9,839.9,2.4,57.3,689.7,90.5
HARYANA DELHI & CHANDIGARH,1968,14.1,15.9,17.3,0,2.3,28.3,211.2,90.1,0.1,7,0,2,388.3,30,19.6,329.6,9.1
HARYANA DELHI & CHANDIGARH,1969,1.5,6.8,9.7,3.6,21,11.3,130.9,132.7,158.8,0.3,0.6,0,477.2,8.3,34.3,433.7,1
HARYANA DELHI & CHANDIGARH,1970,35.4,35.4,9.4,0,11.5,67.2,65.7,207.9,104.9,0.8,0,0,538.2,70.8,20.9,445.7,0.8
HARYANA DELHI & CHANDIGARH,1971,17,18.9,1.1,7.5,58.7,61.3,148.4,259.2,51.6,11.3,1.8,0,636.8,35.9,67.4,520.5,13.1
HARYANA DELHI & CHANDIGARH,1972,6.8,12.1,5.6,11.6,0.1,24.9,137.1,186,12.6,7.7,33.1,3.2,440.8,18.9,17.4,360.6,44
HARYANA DELHI & CHANDIGARH,1973,15.8,5.2,3.2,0.5,32.9,75.1,118.3,189.8,57.6,19.7,0,9,527.2,21,36.7,440.8,28.6
HARYANA DELHI & CHANDIGARH,1974,0.5,1.3,1.6,0.9,4.6,37.9,201.5,94.5,12.2,16.4,0,13.5,384.9,1.8,7,346.1,29.9
HARYANA DELHI & CHANDIGARH,1975,20.3,2.9,9.3,0.3,5.6,57.9,182.6,180.1,142.4,20.6,0,0,622.1,23.2,15.3,563,20.6
HARYANA DELHI & CHANDIGARH,1976,8.8,23.1,6.8,2.7,32.4,80.2,216.2,317.4,38,0.2,0.1,0.8,726.7,31.8,41.9,651.8,1.1
HARYANA DELHI & CHANDIGARH,1977,50.1,1.5,0.8,22.8,23.6,50.6,288.4,165.7,118.3,8.4,0.5,9.4,740.1,51.6,47.2,623.1,18.3
HARYANA DELHI & CHANDIGARH,1978,0.2,24.8,51.7,4.2,1.5,71.5,202.7,184.8,104.5,2.1,2.8,0.5,651.1,25,57.4,563.4,5.3
HARYANA DELHI & CHANDIGARH,1979,23.2,45.5,10.7,3.5,30,33.6,122.7,39.7,19.9,3.6,2.8,6.3,341.5,68.7,44.1,215.9,12.7
HARYANA DELHI & CHANDIGARH,1980,5.8,2.3,22,0.4,8.9,45.5,236.5,102,50.2,13.4,4.9,21.4,513.2,8,31.2,434.3,39.7
HARYANA DELHI & CHANDIGARH,1981,25.7,13.3,34.6,0.5,18,63.3,196.7,63.7,34.7,0.1,42.1,0.6,493.4,39,53.2,358.4,42.9
HARYANA DELHI & CHANDIGARH,1982,21.4,20,70.7,33.1,57.3,29.9,99.2,150.4,5.4,3.2,2.4,13.6,506.6,41.4,161.1,284.9,19.2
HARYANA DELHI & CHANDIGARH,1983,38,5.3,6.4,82.5,35.3,29.5,218.3,240.7,79.8,5.4,0,3.3,744.5,43.2,124.3,568.2,8.7
HARYANA DELHI & CHANDIGARH,1984,1.9,14.5,0.4,2.7,0.7,48.6,154.2,179.5,75.5,0.9,0,0.3,479.2,16.4,3.8,457.8,1.1
HARYANA DELHI & CHANDIGARH,1985,3.5,0.3,1.1,8.1,3.1,44.2,256.9,152.4,35.9,42.6,0,24.3,572.4,3.8,12.3,489.4,66.9
HARYANA DELHI & CHANDIGARH,1986,7.2,31,12.7,3.3,36,85.1,92.5,108.9,52.9,11.2,0.7,9.5,450.9,38.2,52.1,339.3,21.4
HARYANA DELHI & CHANDIGARH,1987,21.3,27.8,12.4,6.4,62.5,27.7,26.4,106.6,18,3.2,0,6.3,318.6,49.1,81.3,178.7,9.5
HARYANA DELHI & CHANDIGARH,1988,1.5,13.2,34.5,3.6,3.4,82.4,288.5,222.5,183.4,0,0.1,12,845,14.7,41.5,776.7,12.1
HARYANA DELHI & CHANDIGARH,1989,40.1,0.4,11.7,0.6,2.3,31.6,90.8,152.5,68.7,0.2,5.2,12.4,416.5,40.5,14.6,343.6,17.8
HARYANA DELHI & CHANDIGARH,1990,0,79.5,4.9,2.2,21.9,25.3,201.2,137.7,194.5,2.7,14.1,19.2,703.1,79.5,28.9,558.7,36
HARYANA DELHI & CHANDIGARH,1991,0.1,19.7,2.9,13.2,6,50.4,55.3,187.9,36.9,1.4,3.8,16.2,393.9,19.7,22.2,330.5,21.4
HARYANA DELHI & CHANDIGARH,1992,20.3,16.4,0.5,1.2,7.8,17.2,124.5,171.6,59,3.8,7.2,0,429.7,36.7,9.6,372.3,11.1
HARYANA DELHI & CHANDIGARH,1993,4.5,16.1,11.3,5.4,8.8,42,274.6,35.6,125.4,0,0,0,523.8,20.7,25.5,477.6,0
HARYANA DELHI & CHANDIGARH,1994,20.1,11.3,0.6,7.6,8.5,51.3,275.8,160.6,28.2,0,0.1,0.2,564.4,31.4,16.7,515.9,0.3
HARYANA DELHI & CHANDIGARH,1995,38.8,21.7,9.8,4.9,0.6,47.2,115,405.3,175.3,0.2,0.1,0.3,819.1,60.5,15.3,742.7,0.7
HARYANA DELHI & CHANDIGARH,1996,16,30.5,11.6,0.6,5.1,109.4,85.8,249.2,116.3,19.9,0,0.3,644.6,46.5,17.3,560.7,20.2
HARYANA DELHI & CHANDIGARH,1997,6.6,2.2,14.6,35.3,38,60.2,133.6,226.8,36.9,53.7,13.4,47.3,668.6,8.8,87.9,457.5,114.4
HARYANA DELHI & CHANDIGARH,1998,0.4,24.6,25.4,9.1,6.1,68.4,154.8,161.6,150.9,78.2,5.8,0,685.3,25,40.6,535.6,84
HARYANA DELHI & CHANDIGARH,1999,31.7,0.7,1.4,0,20.1,42.2,109.8,78.7,54.7,4.8,0,0.4,344.4,32.4,21.5,285.4,5.1
HARYANA DELHI & CHANDIGARH,2000,17.1,29.1,1.4,1.3,22.8,58.9,146.8,87.9,17.5,0,0.4,1.2,384.4,46.2,25.6,311.1,1.6
PUNJAB,1951,23.9,4.3,53.5,10.4,21.5,5.1,207.8,122.2,12.5,1.9,34.5,1.9,499.5,28.2,85.3,347.6,38.3
PUNJAB,1952,19.7,20.4,34,0.7,6.4,59.8,137,282.3,1.7,0.1,0.1,3.8,565.9,40.1,41.1,480.8,4
PUNJAB,1953,47.1,1.5,0,8.2,2.2,54.3,262.7,153.3,72.1,0.5,0.4,9.3,611.5,48.6,10.4,542.3,10.2
PUNJAB,1954,30.8,92.2,9.5,0.1,2.4,27.6,181.8,45.7,226.5,16.6,0,0,633.2,123,11.9,481.6,16.6
PUNJAB,1955,33,3.6,24.9,20.5,18.6,38,148.7,169.7,144.2,370.3,0,2.6,973.9,36.5,64,500.6,372.8
PUNJAB,1956,21.6,6.8,45.3,5.1,0.7,53.5,236.5,208.7,26.7,140.1,0.2,5.3,750.4,28.4,51.2,525.3,145.6
PUNJAB,1957,105,4,26.6,10.6,10.8,19.5,197.5,167.4,106.1,17.2,10.3,35.5,710.5,109.1,47.9,490.5,63.1
PUNJAB,1958,9.5,3.5,6.9,4.4,0.4,28,186.2,128.4,372.3,43.4,0,45,828,13,11.7,714.8,88.5
PUNJAB,1959,43.3,21.4,10,4.8,20.3,21.5,188,210.1,133.9,24,21.9,0.5,699.8,64.7,35.2,553.5,46.4
PUNJAB,1960,14.2,0.1,33.3,4.7,4,44.1,243.1,234.1,8.6,0.5,0,20.3,606.9,14.3,42,529.9,20.8
PUNJAB,1961,51.7,39.5,3,14.2,4.6,43,216.1,199.3,87,22.8,2.8,6.1,690.1,91.2,21.8,545.4,31.7
PUNJAB,1962,39.6,14.2,43.2,4.2,4.7,26,167.5,126.8,321.2,0.5,14.8,6.7,769.3,53.8,52.1,641.5,22
PUNJAB,1963,0.4,14.5,34.3,3,12.7,31.3,116.7,199.4,42.6,0.6,7,13.6,476.2,14.9,50,390,21.3
PUNJAB,1964,11,5.7,3.9,5.2,19.2,10.2,359.3,189.8,95,0,0,9.6,708.8,16.7,28.2,654.3,9.6
PUNJAB,1965,13.1,23.9,15.3,21.3,34.3,1.6,192.6,91.6,14.2,10.4,4.5,0.5,423.2,37,70.9,300,15.3
PUNJAB,1966,0.2,38.9,18.5,3.6,37.6,85.1,109.8,200,132.6,9.5,0,2.3,638.2,39.1,59.6,527.5,11.9
PUNJAB,1967,0.2,13.1,84.8,1.8,1.1,14.7,211.6,197.8,61.5,14.2,1.9,77.6,680.4,13.3,87.8,485.6,93.6
PUNJAB,1968,24.7,30.5,32.7,2.1,1.6,42.6,239.4,142.1,0.5,11.7,0.5,7.8,536.2,55.2,36.4,424.6,20
PUNJAB,1969,14.2,21.7,24.4,12,17.2,10.8,145.9,122.9,120.9,1.1,3.7,0,494.8,35.9,53.6,400.5,4.9
PUNJAB,1970,40.1,20.6,7.3,0.3,12.8,119.8,75.4,260.7,109.4,4.2,0,0,650.6,60.7,20.3,565.3,4.2
PUNJAB,1971,5.2,42,3.3,11.8,42.6,99,251.4,255.9,27.2,1.6,8.1,0,748,47.2,57.6,633.5,9.6
PUNJAB,1972,9.1,31.9,10.8,6.5,0.1,23.8,192.9,132.3,26.1,7.9,19.6,10.1,470.9,40.9,17.4,375.1,37.5
PUNJAB,1973,26,32.4,8.2,1.8,41.2,111.4,170.5,256.3,43.3,19.6,0,32.4,743.1,58.4,51.2,581.5,51.9
PUNJAB,1974,3.2,2,3.1,1.3,6.9,71,136.7,101.3,14.4,0.6,0,15.8,356.2,5.1,11.3,323.4,16.3
PUNJAB,1975,21.1,20.4,20,1.3,3.3,60,230.6,195.1,148.8,5.2,0,0,705.9,41.4,24.7,634.5,5.3
PUNJAB,1976,29.2,53.7,22.7,9.4,12.5,63.1,195.3,318.7,85.1,4.4,0,0.5,794.7,82.8,44.6,662.2,5
PUNJAB,1977,37.7,0.5,1,37.1,41.9,62.3,208.1,175.9,120.1,6.6,0.4,21.1,712.6,38.2,80,566.4,28
PUNJAB,1978,4.1,30,65.1,2.8,1.9,99.2,229.4,231.6,45.7,2.3,8.1,0.5,720.6,34.2,69.7,605.8,10.9
PUNJAB,1979,25.9,71.9,45.7,6.8,22.2,37.3,147.5,46.6,45.1,2,7.8,5.1,464,97.8,74.8,276.5,14.9
PUNJAB,1980,19.4,12.4,24.3,3.7,1.4,53.5,316.7,122.2,39.1,11.6,16.2,41.2,661.7,31.7,29.3,531.6,69.1
PUNJAB,1981,48.1,20.6,53.8,2.2,9.6,21.7,215.5,58.3,23,0.3,50.7,0,503.7,68.7,65.5,318.5,51
PUNJAB,1982,35.8,27.7,87.5,49.9,57.2,17,83.5,172.7,3.7,4,9.8,22.6,571.3,63.5,194.6,276.9,36.3
PUNJAB,1983,65.3,26.7,27.4,113.2,48.2,26.6,151.9,208.1,69.7,12.2,0,1.7,751.1,92,188.8,456.3,13.9
PUNJAB,1984,2.4,67.2,13.9,9.3,1.3,50.2,220.2,214.5,125.7,0.2,0.6,4.9,710.5,69.6,24.5,610.7,5.7
PUNJAB,1985,4.8,0.9,3.6,21.2,6.2,55.7,269.5,243.3,51.9,50.2,0.6,45.1,752.9,5.7,31,620.4,95.8
PUNJAB,1986,0.7,42.1,24.6,18.9,32.3,92.2,156.4,153,55.1,16,9.5,11.2,611.9,42.8,75.7,456.7,36.7
PUNJAB,1987,23.1,30.8,23.3,14.9,98.3,44.7,44.1,82.2,10.5,34.1,0.2,3.3,409.6,54,136.4,181.5,37.6
PUNJAB,1988,5,22.5,86.4,3.3,3.6,42.7,356.1,234.3,434.1,0.4,0.7,33.5,1222.6,27.5,93.3,1067.2,34.6
PUNJAB,1989,45.7,4.1,17.6,1.7,4.9,39.6,164.1,151.9,20.7,0.3,8,21.8,480.3,49.8,24.2,376.2,30.1
PUNJAB,1990,1.9,57.7,32.7,4.2,13.8,18.6,200.3,188.8,194.4,0.6,5.6,36.1,754.7,59.7,50.7,602,42.2
PUNJAB,1991,0.1,39.8,16,34.8,10.8,73.5,86.8,144.3,41.7,1,0.2,26.8,475.9,39.9,61.7,346.3,28
PUNJAB,1992,38.8,34.2,11.9,2.2,8.6,24.7,144.5,146.5,50,3.2,13,0.5,478.2,73,22.7,365.7,16.8
PUNJAB,1993,8.5,12.7,29.5,9.4,13.3,38.7,352.6,17.4,98.4,0.3,2.1,0,583.1,21.2,52.3,507.2,2.4
PUNJAB,1994,27.6,23.3,2.8,6.4,7.2,29.5,167.4,222.2,89,0.4,0,5.1,580.9,50.9,16.5,508,5.5
PUNJAB,1995,50.8,56,17.2,8.8,1.3,51,160,375.5,145.6,1.3,1.4,0.3,869.1,106.8,27.3,732,2.9
PUNJAB,1996,32.7,38.9,19,2.8,3.7,118.6,87.9,194.1,72.4,18.8,0,0.7,589.7,71.6,25.5,473,19.6
PUNJAB,1997,14.5,5.4,8.9,35.8,30.4,55.3,144.1,261.5,24.3,39,28.8,42.1,690.1,19.9,75.1,485.1,110
PUNJAB,1998,2.8,55.8,25.5,19.1,2.7,42.4,160.6,90.1,139.5,49.9,0,0.2,588.6,58.7,47.3,432.6,50.1
PUNJAB,1999,43.4,5.6,4.3,0,22.6,35.6,139.6,82,30.7,0.5,0.1,0.2,364.4,49,26.8,287.9,0.7
PUNJAB,2000,25.4,26.6,6.9,1.3,15.3,50.1,164.8,70,42,0,0.7,2.2,405.3,52,23.5,326.9,2.9
HIMACHAL PRADESH,1951,112.3,69.4,87.4,90.4,89.1,38.8,217.3,309.3,124.5,19.3,69.6,11.1,1238.5,181.7,266.8,690,100
HIMACHAL PRADESH,1952,86.4,82.8,191.4,35.2,66.8,146.9,198.1,371.1,26.7,12.9,2.8,42.5,1263.7,169.2,293.4,742.8,58.2
HIMACHAL PRADESH,1953,149.2,51.9,98.3,86.6,36.9,107.6,390.9,330.3,90.2,11.6,9.3,62.8,1425.7,201.1,221.8,919.1,83.7
HIMACHAL PRADESH,1954,196.4,271.8,87.2,13,52.2,47.5,336.6,348.9,293.4,46.2,7.6,16.7,1717.6,468.3,152.4,1026.4,70.5
HIMACHAL PRADESH,1955,165,42,141.4,87.7,114.7,86.2,320.9,337.5,194.4,413.6,0.3,15.5,1919.2,207,343.8,939,429.4
HIMACHAL PRADESH,1956,96.5,44.7,206.5,58,26.8,118.8,293.9,266.1,113.1,222.3,8.3,86.6,1541.6,141.2,291.4,791.9,317.1
HIMACHAL PRADESH,1957,181,37.9,133.8,146.4,151.9,79,321.3,253.9,263.7,84.5,56.3,112.9,1822.7,218.9,432.2,917.9,253.8
HIMACHAL PRADESH,1958,84,22.4,72.8,61.7,65,34.7,452,265.3,265.9,75.2,2.2,171.1,1572.3,106.4,199.4,1017.9,248.6
HIMACHAL PRADESH,1959,136.1,243.1,94.7,43.3,52.8,52,418.6,243.7,219.5,81.7,53.9,1,1640.3,379.2,190.8,933.8,136.5
HIMACHAL PRADESH,1960,82.9,0.7,134.2,66.2,20.8,78.3,355.3,226.8,72.9,7.2,3.8,66.2,1115.1,83.6,221.1,733.3,77.2
HIMACHAL PRADESH,1961,153.8,157.2,68.8,104.2,34.2,88.7,320.3,314.3,153.1,46.2,37.6,37.2,1515.5,311,207.1,876.3,121
HIMACHAL PRADESH,1962,45,102.9,82.9,102.6,55.4,86.5,242.7,255.8,303.7,5.8,66.5,43.8,1393.5,147.9,240.9,888.6,116.1
HIMACHAL PRADESH,1963,14.1,57.2,201.2,49.5,47.2,108.9,325.7,308.1,111.3,2.4,76.8,52.2,1354.5,71.3,297.9,854,131.3
HIMACHAL PRADESH,1964,176.6,58.8,83.6,97.7,86.8,86.2,278.9,246.8,197.1,0.1,1.8,39.6,1354.1,235.5,268.2,809.1,41.4
HIMACHAL PRADESH,1965,52.5,209.1,170.9,126.6,143.9,24.9,278.3,117.3,39.9,25.8,12.8,18.3,1220.4,261.6,441.4,460.4,57
HIMACHAL PRADESH,1966,0.3,145,78.4,77.2,95.7,187.1,250.5,298,153.3,30.8,13.9,40.8,1371,145.3,251.2,888.9,85.6
HIMACHAL PRADESH,1967,30.8,99.1,181.5,31.4,48.1,99.3,386.3,403.3,105.7,36.9,23.8,112.4,1558.5,129.9,260.9,994.5,173.2
HIMACHAL PRADESH,1968,188.5,114.1,80.8,50.9,44.9,99.3,277.2,181.1,16.3,47.2,9.1,58.8,1168.2,302.6,176.6,573.8,115.2
HIMACHAL PRADESH,1969,66,78.6,72.7,130.4,111,31,201.8,306.7,117.2,8.4,2.4,1.5,1127.6,144.6,314.1,656.6,12.3
HIMACHAL PRADESH,1970,116.5,39,37.9,7.3,43.5,163.2,223.4,280.4,164.4,6.6,0.2,0.3,1082.5,155.4,88.6,831.4,7.1
HIMACHAL PRADESH,1971,53.1,76.5,13.7,57.5,71.8,252.7,352.8,301.2,67,13.8,12.2,2.6,1275.1,129.6,143.1,973.7,28.6
HIMACHAL PRADESH,1972,55,77,55,82.1,21.3,43.8,184.2,159.9,57.6,31.1,21.3,54,842.3,132,158.4,445.5,106.4
HIMACHAL PRADESH,1973,116.8,80.6,68.4,15.7,40,99.1,167.8,213.9,86.3,32.1,5.4,29.1,955.2,197.3,124.1,567.1,66.6
HIMACHAL PRADESH,1974,75,44.6,33.7,24.6,41.8,76.4,168.8,204.6,30.5,28.8,2.4,45.1,776.1,119.6,100,480.2,76.3
HIMACHAL PRADESH,1975,137.8,124.7,126.3,25.4,35.1,86.9,214,191.8,95.3,13.8,0.2,2.7,1054.1,262.5,186.8,587.9,16.8
HIMACHAL PRADESH,1976,66.7,105.5,126.6,49.1,30.1,85.5,368.9,238,72.6,20.2,1.7,14.6,1179.3,172.2,205.7,765,36.4
HIMACHAL PRADESH,1977,85.5,4.7,12.9,97.5,87.2,86.1,339.7,236.4,197.1,18.8,9.9,69.2,1245,90.2,197.6,859.3,97.9
HIMACHAL PRADESH,1978,63.7,102.6,157.9,53.5,31.1,156.1,280,300.1,137.7,3.6,75.9,9,1371.2,166.3,242.5,873.9,88.4
HIMACHAL PRADESH,1979,170,115.3,157.4,31.9,85.1,64.8,163.4,119,43.5,7,34,29.6,1021,285.2,274.4,390.7,70.7
HIMACHAL PRADESH,1980,83.2,87.1,71.7,28.5,26.1,106.8,477.1,128.8,52.5,25.3,27.3,40.5,1155,170.4,126.4,765.3,93
HIMACHAL PRADESH,1981,114.5,96.3,162,54.4,67.1,94.7,233.5,163.4,71.6,11.4,70.4,7.9,1147.1,210.8,283.4,563.3,89.6
HIMACHAL PRADESH,1982,187.3,147.7,228.9,146.2,152.5,58.3,160.4,170.2,31.5,42.5,21.8,75.7,1423,335,527.6,420.4,140
HIMACHAL PRADESH,1983,91.7,97.6,162.8,136.7,86.1,59.2,166.7,204.2,121.5,48.2,1,13.9,1189.6,189.3,385.5,551.6,63.2
HIMACHAL PRADESH,1984,24.3,134.5,38.7,68.6,14.7,105,194.4,192.5,121.5,10.6,25.1,38.4,968.3,158.8,122,613.3,74.2
HIMACHAL PRADESH,1985,70.4,23,36.2,65.6,54.3,54.1,301.3,252.7,118,127.6,2.8,88,1193.9,93.4,156.1,726.1,218.3
HIMACHAL PRADESH,1986,7.3,119.3,159.4,105.3,99.1,86.4,240.9,246.9,52.4,43.4,72.7,89.5,1322.6,126.6,363.7,626.6,205.6
HIMACHAL PRADESH,1987,68.1,84.6,77.9,132.1,214.2,81,90.4,147.8,50.3,76.7,0.8,11.6,1035.6,152.7,424.2,369.6,89.1
HIMACHAL PRADESH,1988,41.6,128.3,353.9,27.2,39.3,84,411.3,304.7,360.2,2.2,4.9,123.5,1881.1,169.8,420.4,1160.3,130.6
HIMACHAL PRADESH,1989,111,62.5,89.2,39.4,92.5,59.7,291.1,247.3,64.9,7.3,52.9,59.4,1177.2,173.5,221.2,663,119.6
HIMACHAL PRADESH,1990,36.2,161.2,217.7,52.5,61.8,80.2,302.3,221.8,162.8,15.6,10.1,140.6,1462.7,197.4,332,767,166.3
HIMACHAL PRADESH,1991,24,143.1,120.6,104.5,69.7,67.1,141.6,258.3,128.5,2.2,4.3,40.9,1104.8,167.1,294.8,595.6,47.4
HIMACHAL PRADESH,1992,123.9,75.8,199.4,36.9,83.9,53,277.5,374,127.6,7,19.4,4.7,1383.1,199.7,320.1,832.2,31.1
HIMACHAL PRADESH,1993,109.2,69.7,164.1,20.6,56.7,70.9,386.9,89.1,143.1,0.3,17.7,0,1128.3,178.8,241.5,690,18
HIMACHAL PRADESH,1994,88.7,124.7,29,131.3,65.5,114.2,367,311,92.7,8.5,0.1,77.6,1410.2,213.4,225.8,884.8,86.2
HIMACHAL PRADESH,1995,61.5,140,96.7,85.8,44.2,66.5,332.4,345.1,284.5,5.4,13.9,17.7,1493.9,201.5,226.7,1028.6,37.1
